sample_id	ENG_z	SYN_cof_z	SYN_carb_z	BA_z	TRP_z	PROT_z	MUC_z	HIS_z	TMA_z	UREM_z	IRON_z	LPS_z	ETU_z	HYS_z	ENG_tier	SYN_cof_class	SYN_carb_class	BA_class	TRP_class	PROT_class	MUC_class	HIS_class	TMA_class	UREM_class	IRON_class	LPS_class	ETU_class	HYS_class	cell_3D
sample_093	0.14546687972091701	0.4797218440875258	-0.6385661119460904	0.4555210325926104	0.5677767233925192	0.7395025782902094	-0.7448611402164387	-0.6703758942790661	0.11851479304430232	0.5002870740724642	0.9716510424094738	-0.03482795108391607	0.5375145943863536	-0.4657079253976953	T2_PRESERVED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_MID	UREM_HIGH	IRON_HIGH	LPS_MID	ETU_MID	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_094	-0.2722854032323806	-0.06392166279861228	-0.7956196846358161	0.277784609493059	-0.3749054244223092	0.4351276330944967	-1.9959874177624342	0.37149959711705327	1.5571149469476075	-0.8521379991665763	-0.24063933131833182	-1.301795562411285	-0.2251171202264367	0.16662436639174377	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_MID	MUC_LOW	HIS_MID	TMA_HIGH	UREM_LOW	IRON_MID	LPS_LOW	ETU_LOW	HYS_MID	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_095	2.115589505362953	1.1660655978118226	-1.1608356552810108	1.5351419929512362	1.4508050482919461	0.6299337043517061	0.3185665277643976	0.05319398598576334	0.8377526034854641	0.13849306782038237	1.123388231637247	-4.548195645358081	1.205424818257443	-0.07654237589973693	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_MID	HIS_MID	TMA_HIGH	UREM_MID	IRON_HIGH	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_096	1.1435390175538003	1.0086926159943346	0.18671572222170638	1.1880205076951298	-0.24694517496822685	0.8084395578428007	-0.7718970140903756	0.12829238714115088	-2.1040028770736003	-0.4031846068139015	1.2480039165616656	-0.80450620373844	-0.32943879235142093	-0.36591690966907137	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_HIGH	MUC_LOW	HIS_MID	TMA_LOW	UREM_LOW	IRON_HIGH	LPS_LOW	ETU_LOW	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_097	1.235295651891204	0.9157139194768158	-1.6820636742170594	1.2922899410966342	1.599446568598484	0.1344664673399395	1.1064314162531173	0.1843837135515868	-1.6489479572389167	0.7074274524386994	2.0525341049776697	-0.5745341244912464	-1.0920705069642105	0.6699229600140896	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_MID	TMA_LOW	UREM_HIGH	IRON_HIGH	LPS_LOW	ETU_LOW	HYS_HIGH	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_098	0.6288065798833282	0.9591129029342793	0.9062070911523332	1.1533203866354294	0.6413674519176448	1.7684652164626928	-0.06530138600978208	0.248626678803351	-2.0139520129366417	1.426026461709582	0.1583521236314003	-0.22044417318429846	0.8671149749658845	-0.030388083060124565	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_MID	HIS_MID	TMA_LOW	UREM_HIGH	IRON_MID	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_099	-0.42042446695352276	-0.3844985814983971	-3.187684127586655	-0.5397237685277806	1.5147254815032722	-1.4621840959171752	-0.18107581622909902	0.48101540855763714	2.187966378807188	-1.2992521113129019	0.3721555639482441	-0.0911492877716427	1.1526278113521884	-0.1762580140641487	T3_ALTERED	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_HIGH	PROT_LOW	MUC_MID	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_MID	LPS_MID	ETU_HIGH	HYS_MID	T3_ALTERED × SYN_FRAGILE × SYN_carb_FRAGILE
sample_100	0.7599989702009667	0.7549167987119665	-0.09449213752702051	1.0091225567722095	0.7684145378720658	-0.22761179114772592	1.1776479927184853	-0.04138538564769179	1.2595601396810692	0.02709093506687645	0.13289360467784117	0.029123675071083332	0.98593277135769	0.1985935572289635	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_MID	TMA_HIGH	UREM_MID	IRON_MID	LPS_MID	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_101	0.007433644260715276	0.7652560121200179	0.4576321105339597	0.14698335652239589	0.4753491011916546	-0.18716406851580591	-0.1806067969163468	0.6932612947024881	0.245136532304067	-1.3412119572723569	0.9033958339160142	-0.49294847765626665	0.8051346892078611	-2.0859129829506644	T2_PRESERVED	SYN_RESILIENT	SYN_carb_PARTIAL	BA_MID	TRP_HIGH	PROT_MID	MUC_MID	HIS_HIGH	TMA_MID	UREM_LOW	IRON_HIGH	LPS_LOW	ETU_HIGH	HYS_LOW	T2_PRESERVED × SYN_RESILIENT × SYN_carb_PARTIAL
sample_102	-1.687565784530265	-1.5949853395454787	1.317844143804717	-0.8828688235278314	0.8934048955308658	0.42203546620696786	-0.3057984461223094	0.045263126198269124	-0.4613878252195726	-0.03199944606199179	0.8399751147383141	0.6687275153975539	0.3899960967393983	1.4414457162141676	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_HIGH	PROT_MID	MUC_MID	HIS_MID	TMA_LOW	UREM_MID	IRON_HIGH	LPS_HIGH	ETU_MID	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_103	0.6158605023214752	0.6212535780076689	-2.3134973076406267	0.16031239133532169	0.4962577429158813	0.7484728206678262	0.077184765495053	0.42299764292796754	-0.07287841117468956	0.22037940554904684	0.6851266355212065	-0.34638567716608937	-0.32943879235142093	-1.3727013295483699	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_MID	TRP_HIGH	PROT_HIGH	MUC_MID	HIS_MID	TMA_MID	UREM_MID	IRON_HIGH	LPS_LOW	ETU_LOW	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_104	-0.5159434034299809	-0.706085280286091	-2.1676432027533767	-0.4059915063317628	-3.7369505796233584	0.23606876987028189	0.7126650604661576	-0.16431166059971114	0.3346435988139236	1.7739874708200754	-1.7407250289701024	1.1008513318626345	-0.030603980536071645	-1.2215622213712216	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_LOW	PROT_MID	MUC_HIGH	HIS_MID	TMA_MID	UREM_HIGH	IRON_LOW	LPS_HIGH	ETU_MID	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_FRAGILE
sample_105	0.6998131276840212	0.5356383573739134	-0.34643116504084515	0.6828658972345291	0.7091751033225113	0.43804659771975757	0.8356057027546542	0.5201176254665291	-0.24296653169832205	-0.6715582435732487	0.024141489734283816	-0.7466265283420287	1.4974465489834627	-0.9134632661207274	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_HIGH	TMA_MID	UREM_LOW	IRON_MID	LPS_LOW	ETU_HIGH	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_106	0.00017757669339184682	0.17558664085246622	1.5702184893348068	0.2473722327945344	-0.1817078593766985	0.22966949996001662	0.9426484470301854	0.6224499410525711	-0.4928742917479058	0.9452583089545488	-0.7731875422282694	0.2669283255129307	0.8051346892078611	-0.6321828932551813	T2_PRESERVED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_MID	TRP_MID	PROT_MID	MUC_HIGH	HIS_HIGH	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_MID	ETU_HIGH	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_107	0.5698681495416642	0.9547108545997571	-0.5032091741742976	0.48589930540231163	-0.009932010541026938	0.8304155400025386	0.5262282535706118	-0.8273340888111188	-1.1040174930578834	-0.9247883232756452	-0.15119010541391512	-0.6642913422229694	1.5424623198634757	1.0807890790353274	T2_PRESERVED	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_MID	PROT_HIGH	MUC_HIGH	HIS_LOW	TMA_LOW	UREM_LOW	IRON_MID	LPS_LOW	ETU_HIGH	HYS_HIGH	T2_PRESERVED × SYN_RESILIENT × SYN_carb_FRAGILE
sample_108	0.10642796800011661	0.4051430576203955	0.5882385218777031	0.17262237633453448	0.4281761953891352	-0.8886083707160254	1.0046129747935069	0.20524092109624184	-2.8902135061624836	1.0872032219515515	-0.5827573456069023	0.12868234228813352	0.31223588593180596	-0.3073975087276397	T2_PRESERVED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_MID	TRP_MID	PROT_LOW	MUC_HIGH	HIS_MID	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_MID	ETU_MID	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_109	-0.9829875066146052	-0.5002936529123952	1.4783480945352543	-0.771063960406346	-0.3982233948109089	-3.1306140052166453	0.40200937299345435	1.17388427473238	-0.2816811912247381	0.764862586586011	0.09253761193445183	0.33269354925503963	-3.770690877985126	1.0590885095120481	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_LOW	PROT_LOW	MUC_MID	HIS_HIGH	TMA_MID	UREM_HIGH	IRON_MID	LPS_MID	ETU_LOW	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_110	1.7094013471660277	1.410821447569919	-0.944161109671843	1.2924338008151628	0.08749294986545116	0.634645329989362	0.42429749734627026	0.4781669235910306	0.5066247118879105	-0.22857398680362792	0.027171686111731368	-2.2251826589525305	0.5375145943863536	-0.2930885178033636	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_MID	PROT_HIGH	MUC_MID	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_MID	LPS_LOW	ETU_MID	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_111	-0.5196438998960763	-0.5281223175548194	0.4198863689758934	-0.5979169459909196	-0.7107325591225618	-0.08238028852551689	-0.4393961330262643	0.08440088643804139	-0.512063191230805	-1.7482055036655766	0.22718021947173808	0.5510047092678876	-0.6769319144957484	-0.5261712091615852	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_LOW	PROT_MID	MUC_LOW	HIS_MID	TMA_LOW	UREM_LOW	IRON_MID	LPS_HIGH	ETU_LOW	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_112	-0.10861680747017739	-0.05618660839875681	-0.5271389893159706	0.020759844467770877	-0.3439040583005138	0.022591927348478584	1.5272450309156762	0.2698326558498771	-0.11668215927613158	0.5510822271837146	-1.1456346266473632	0.4271833568673709	0.23154064358657503	-0.8077253507714656	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_MID	MUC_HIGH	HIS_MID	TMA_MID	UREM_HIGH	IRON_LOW	LPS_MID	ETU_MID	HYS_LOW	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_113	0.3801904293785956	0.4181512003893044	0.07936768888848314	0.4621815365168488	0.201567102378925	1.0277817127466438	0.7939906319528778	0.5934267266153584	0.17325188519921872	0.3583421610754617	-0.8921343799780603	-0.23494837667188492	0.98593277135769	0.7585050217824387	T2_PRESERVED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_HIGH	MUC_HIGH	HIS_HIGH	TMA_MID	UREM_MID	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_114	1.0642162186422812	1.0947557163574537	0.6542398230018522	0.861026370481796	0.034714253996079275	2.112796987310264	-0.012225572205733991	0.09572757531759922	-0.5105323553959102	0.2701759292121762	0.23794493005112763	-1.4979212210324926	-0.030603980536071645	0.005621477387430892	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_MID	PROT_HIGH	MUC_MID	HIS_MID	TMA_LOW	UREM_MID	IRON_MID	LPS_LOW	ETU_MID	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_115	-0.4056717714134231	-0.27523233741304765	0.671780347108741	-0.3383222211317808	0.1964910603799599	-0.7892108624677787	0.41102095161161445	-0.4702609886533641	-1.5742276943944409	-0.4256271234589098	0.676802621738328	-0.160169773531361	-1.0920705069642105	-0.2648400758324964	T3_ALTERED	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_LOW	MUC_MID	HIS_LOW	TMA_LOW	UREM_LOW	IRON_HIGH	LPS_MID	ETU_LOW	HYS_MID	T3_ALTERED × SYN_FRAGILE × SYN_carb_RESILIENT
sample_116	0.6659514347907304	0.4527506971829849	-1.200653318677889	0.091415434235885	0.6884903029818153	0.11487599534329486	1.7011720799157053	-0.9635112635036458	-0.9560863325866287	0.20583141045385756	0.23794493005112763	-0.21804944892777225	-0.12564941191007556	0.26832191213066986	T1_EUBIOTIC	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_LOW	TMA_LOW	UREM_MID	IRON_MID	LPS_LOW	ETU_MID	HYS_MID	T1_EUBIOTIC × SYN_PARTIAL × SYN_carb_FRAGILE
sample_117	-0.11068396653429531	-0.2852545463401618	-0.1409505260788378	-0.5027359036031915	0.4479849950057102	0.6473388895378857	-0.3164855443434454	-1.0813272585931604	-0.3916798701899492	-0.22200928925881253	0.2959916000561636	0.008928224528548995	0.5375145943863536	1.1808390441158376	T3_ALTERED	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_HIGH	MUC_MID	HIS_LOW	TMA_LOW	UREM_LOW	IRON_MID	LPS_MID	ETU_MID	HYS_HIGH	T3_ALTERED × SYN_FRAGILE × SYN_carb_PARTIAL
sample_118	0.33390473827578293	0.3835538735463287	-0.9001867886101043	0.4847903420191271	0.892407356598249	-0.0683849649446576	-0.6691741400033034	0.44444096055047894	-0.2907898814321019	-0.6670974901890115	-0.9869909825451132	0.9426010166258503	0.5375145943863536	0.527366213246674	T2_PRESERVED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_MID	MUC_LOW	HIS_HIGH	TMA_MID	UREM_LOW	IRON_LOW	LPS_HIGH	ETU_MID	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_119	-1.7956854811208187	-1.879059779854877	0.3914174757294497	-1.2137126003387797	0.12732216092119136	-2.7534887539721558	-2.737927730165548	0.43883668502985845	0.4066716320018594	-0.551577251307605	1.89389046087542	1.3088502008071659	0.3899960967393983	0.3279055346403194	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_LOW	MUC_LOW	HIS_MID	TMA_HIGH	UREM_LOW	IRON_HIGH	LPS_HIGH	ETU_MID	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_120	0.18791703029785978	0.4788475631855499	-1.5388105193819812	-0.1948704036259248	-0.9992109180798641	-0.34145549265205877	-0.7958427370161372	-1.199086844775758	-0.6771612250068919	-0.4522575546920868	-0.06610603216779652	0.37688099378718715	0.741303974827698	1.0976401481215154	T2_PRESERVED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_LOW	MUC_LOW	HIS_LOW	TMA_LOW	UREM_LOW	IRON_MID	LPS_MID	ETU_HIGH	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_121	1.1269681942253171	0.5815276095437621	-1.101553725249104	1.0182007529778219	-0.7698282585374463	-0.5193199716147934	-0.3476881047680047	-0.4818465627306961	-0.10865830909244582	-1.4065243886897028	-1.0873055244485854	-1.8036722645961005	0.8671149749658845	0.20648932695262978	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_LOW	PROT_LOW	MUC_MID	HIS_LOW	TMA_MID	UREM_LOW	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_122	0.061038353903879	-0.02396228194342378	0.03587698583073557	-0.2521555174455607	-0.47070873660253937	1.3509030026359152	0.7489190489293223	-0.9717961662665411	0.31470134135606126	-0.6670974901890115	-0.67990982394874	0.4376049245093156	-2.0367841045095774	-1.2596655444636877	T2_PRESERVED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_LOW	TRP_LOW	PROT_HIGH	MUC_HIGH	HIS_LOW	TMA_MID	UREM_LOW	IRON_LOW	LPS_MID	ETU_LOW	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_123	-0.3630364381168162	-0.029677855716103554	-1.663870540372488	0.11076674575436535	0.06609592220956184	-0.39977393229820213	-0.41745890347769077	1.513915642697991	-0.701340384515569	0.7927475583329446	-0.40332206831239836	0.20346094542865825	0.060395716159867316	-0.4421338633355998	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_MID	PROT_LOW	MUC_LOW	HIS_HIGH	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_MID	ETU_MID	HYS_LOW	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_124	-1.7796807164325328	-0.49344095162665486	-0.6254919744324658	-1.3372218763229375	0.4168766443259089	-0.015001927365329695	-1.6460578783141409	-5.320244570647897	1.2292835124443373	0.12051130455961111	-1.0420074561727002	0.9910897821189245	0.46502730891305705	-0.14342386814480676	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_MID	PROT_MID	MUC_LOW	HIS_LOW	TMA_HIGH	UREM_MID	IRON_LOW	LPS_HIGH	ETU_MID	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_FRAGILE
sample_125	-0.9483649322983028	-0.7997098066335601	0.5180981128635608	-0.6423158323612356	0.0395885467537154	-0.03212943050259367	-0.6937943381797602	0.8891020553701884	-1.1013789197573645	-0.7975083714219439	-0.000291520470849572	1.0107469789606414	0.46502730891305705	-0.44213386333560123	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_MID	MUC_LOW	HIS_HIGH	TMA_LOW	UREM_LOW	IRON_MID	LPS_HIGH	ETU_MID	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_126	-0.3841395942822982	-0.37605926781050575	0.8444309216326596	0.004762575630330338	1.754294708375991	-0.05314127390636641	-1.0768772009496228	-0.12480837093413387	-0.4496416762485875	0.09705873042638055	-0.17482481962138335	0.8941122511327759	0.060395716159867316	-0.6147532709299329	T3_ALTERED	SYN_FRAGILE	SYN_carb_RESILIENT	BA_MID	TRP_HIGH	PROT_MID	MUC_LOW	HIS_MID	TMA_LOW	UREM_MID	IRON_MID	LPS_HIGH	ETU_MID	HYS_LOW	T3_ALTERED × SYN_FRAGILE × SYN_carb_RESILIENT
sample_127	-1.25512494027607	-1.9732279871723668	1.2860686541512258	-1.9473316646047123	-0.9687244348595654	-0.0013049285434701364	-0.41853114801949426	-0.1909382797937785	-0.6566338680182585	-0.7975083714219439	0.78791520171116	0.5009364325076985	-3.770690877985126	1.3988882833190257	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_LOW	PROT_MID	MUC_LOW	HIS_MID	TMA_LOW	UREM_LOW	IRON_HIGH	LPS_MID	ETU_LOW	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_128	0.9384407846915268	0.8350616649112087	-0.21133745351279073	1.0051205493238493	-0.49604333765148984	-0.3967876931274459	-0.016092547021604106	-0.8551119624071761	-0.47632672938208737	0.8748531996492781	-2.9917155560910604	-1.1961649444356466	-0.43911258276389176	-0.0003254222332056075	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_LOW	PROT_LOW	MUC_MID	HIS_LOW	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_LOW	ETU_LOW	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_129	0.6247766966086761	0.5508011156714236	0.44599343440010597	0.6962431368705823	1.468162717974883	-2.322317223248359	0.10495558323902178	0.6888823827985775	-0.6620447453131602	1.0725481067995062	-0.8819063296818562	-0.2546595811436923	0.6076248144236842	-0.1762580140641487	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_HIGH	PROT_LOW	MUC_MID	HIS_HIGH	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_130	0.7078181733221683	0.670203243251847	-0.20276187750999797	0.6672017574691022	-1.5193881591129819	1.5592801003956542	-0.6104992216858244	0.48382763647718335	0.4859116162970418	0.7091496576717646	0.06312919870685206	-1.4400415456360813	0.6755089331257023	-0.2233601629016557	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_LOW	PROT_HIGH	MUC_LOW	HIS_HIGH	TMA_HIGH	UREM_HIGH	IRON_MID	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_131	0.20682732415745608	0.713605227768919	0.03894327248829981	0.8272793400592635	-0.2136557176319906	1.5349377378539173	-1.6611296840520637	-1.0713862449812952	-0.41047127672886136	-0.37016005668158414	-0.1345021543679661	-0.5709823428143992	-2.0367841045095774	0.39946140679416087	T2_PRESERVED	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_LOW	UREM_LOW	IRON_MID	LPS_LOW	ETU_LOW	HYS_MID	T2_PRESERVED × SYN_RESILIENT × SYN_carb_PARTIAL
sample_132	1.4613819527362435	1.295159535416122	1.0554140888746655	0.6555920075361306	1.3388520603630687	-0.4557319829579783	-0.08956598208393379	1.5855738692928967	-0.18762324252432014	1.0818912404759577	-1.916136855885536	-0.2773651914063719	0.5375145943863536	-0.012284373481315756	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_HIGH	PROT_LOW	MUC_MID	HIS_HIGH	TMA_MID	UREM_HIGH	IRON_LOW	LPS_LOW	ETU_MID	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_133	-0.32425326092673545	-0.2672808428892594	0.9170869494572328	-0.5060253286777725	-0.25323047997290227	-0.2542977556615875	-0.18697953195982686	0.10207859672347375	0.441873387768551	0.7245579876081127	-0.4267301724777758	0.4614610464130392	0.14768008587506537	1.0307586558764457	T3_ALTERED	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_LOW	MUC_MID	HIS_MID	TMA_HIGH	UREM_HIGH	IRON_LOW	LPS_MID	ETU_MID	HYS_HIGH	T3_ALTERED × SYN_FRAGILE × SYN_carb_RESILIENT
sample_134	0.13000258355500405	0.5227165605244485	1.0284123865589743	0.7853597046863229	0.4627826332301676	0.8231043827689746	0.6624801653996382	0.3125600026799494	1.1274293648152545	1.0386786784472837	0.024141489734283816	0.28893737364257455	-0.6769319144957484	0.7472188528349654	T2_PRESERVED	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_MID	PROT_HIGH	MUC_HIGH	HIS_MID	TMA_HIGH	UREM_HIGH	IRON_MID	LPS_MID	ETU_LOW	HYS_HIGH	T2_PRESERVED × SYN_RESILIENT × SYN_carb_RESILIENT
sample_135	1.6485876768931453	1.104017952910473	-0.10338794212355995	0.7168343717921012	-1.0880462225931349	0.4166491944649213	0.30617579567194303	-0.7211761471238048	0.4202772043699652	1.397424828770048	-2.184956769829969	-1.8615519399925118	0.3899960967393983	0.27588945004984067	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_LOW	PROT_MID	MUC_MID	HIS_LOW	TMA_HIGH	UREM_HIGH	IRON_LOW	LPS_LOW	ETU_MID	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_136	1.5325508286344605	0.983795009376549	-0.9871181062942452	0.9665656179002997	0.7654719851054621	0.7395025782902094	0.42232400923019225	-1.0517247082517196	0.998909254879775	-0.6895400068340198	-0.8870128562486118	-1.247425964690169	0.8051346892078611	1.3302622422896662	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_MID	HIS_LOW	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_HIGH	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_137	-0.1715836648601933	-0.06987530405408213	-1.0369313578048946	0.19929053845943714	-0.5921201041034997	0.7761673514656932	1.5344246124124479	-1.9855964408504747	-0.7012746452990936	0.38442418793472116	-0.5403251408789579	0.668727515397553	0.23154064358657503	0.8602546379196491	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_HIGH	MUC_HIGH	HIS_LOW	TMA_LOW	UREM_MID	IRON_LOW	LPS_HIGH	ETU_MID	HYS_HIGH	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_138	-1.1126338515812608	-0.5399268720837553	-0.06043327183654975	-0.6247963843806443	0.15734710406185676	-0.2414122570526514	2.1455728257246935	0.3534083909622877	-0.8900775653939744	-1.7863001582025557	-1.4144545405917939	0.5366879493385538	-0.12564941191007556	0.8496502704995624	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_MID	MUC_HIGH	HIS_MID	TMA_LOW	UREM_LOW	IRON_LOW	LPS_HIGH	ETU_MID	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
